participantId,teamId,championId,spell1Id,spell2Id,stats.participantId,stats.win,stats.item0,stats.item1,stats.item2,stats.item3,stats.item4,stats.item5,stats.item6,stats.kills,stats.deaths,stats.assists,stats.largestKillingSpree,stats.largestMultiKill,stats.killingSprees,stats.longestTimeSpentLiving,stats.doubleKills,stats.tripleKills,stats.quadraKills,stats.pentaKills,stats.unrealKills,stats.totalDamageDealt,stats.magicDamageDealt,stats.physicalDamageDealt,stats.trueDamageDealt,stats.largestCriticalStrike,stats.totalDamageDealtToChampions,stats.magicDamageDealtToChampions,stats.physicalDamageDealtToChampions,stats.trueDamageDealtToChampions,stats.totalHeal,stats.totalUnitsHealed,stats.damageSelfMitigated,stats.damageDealtToObjectives,stats.damageDealtToTurrets,stats.visionScore,stats.timeCCingOthers,stats.totalDamageTaken,stats.magicalDamageTaken,stats.physicalDamageTaken,stats.trueDamageTaken,stats.goldEarned,stats.goldSpent,stats.turretKills,stats.inhibitorKills,stats.totalMinionsKilled,stats.neutralMinionsKilled,stats.totalTimeCrowdControlDealt,stats.champLevel,stats.visionWardsBoughtInGame,stats.sightWardsBoughtInGame,stats.firstBloodKill,stats.firstBloodAssist,stats.firstTowerKill,stats.firstTowerAssist,stats.firstInhibitorKill,stats.firstInhibitorAssist,stats.combatPlayerScore,stats.objectivePlayerScore,stats.totalPlayerScore,stats.totalScoreRank,stats.playerScore0,stats.playerScore1,stats.playerScore2,stats.playerScore3,stats.playerScore4,stats.playerScore5,stats.playerScore6,stats.playerScore7,stats.playerScore8,stats.playerScore9,stats.perk0,stats.perk0Var1,stats.perk0Var2,stats.perk0Var3,stats.perk1,stats.perk1Var1,stats.perk1Var2,stats.perk1Var3,stats.perk2,stats.perk2Var1,stats.perk2Var2,stats.perk2Var3,stats.perk3,stats.perk3Var1,stats.perk3Var2,stats.perk3Var3,stats.perk4,stats.perk4Var1,stats.perk4Var2,stats.perk4Var3,stats.perk5,stats.perk5Var1,stats.perk5Var2,stats.perk5Var3,stats.perkPrimaryStyle,stats.perkSubStyle,stats.statPerk0,stats.statPerk1,stats.statPerk2,timeline.participantId,timeline.role,timeline.lane,subType,gameLength,timeline.creepsPerMinDeltas.10-20,timeline.creepsPerMinDeltas.0-10,timeline.xpPerMinDeltas.10-20,timeline.xpPerMinDeltas.0-10,timeline.goldPerMinDeltas.10-20,timeline.goldPerMinDeltas.0-10,timeline.damageTakenPerMinDeltas.10-20,timeline.damageTakenPerMinDeltas.0-10,timeline.csDiffPerMinDeltas.10-20,timeline.csDiffPerMinDeltas.0-10,timeline.xpDiffPerMinDeltas.10-20,timeline.xpDiffPerMinDeltas.0-10,timeline.damageTakenDiffPerMinDeltas.10-20,timeline.damageTakenDiffPerMinDeltas.0-10,stats.neutralMinionsKilledTeamJungle,stats.neutralMinionsKilledEnemyJungle,stats.wardsPlaced,stats.wardsKilled,timeline.creepsPerMinDeltas.30-end,timeline.creepsPerMinDeltas.20-30,timeline.xpPerMinDeltas.30-end,timeline.xpPerMinDeltas.20-30,timeline.goldPerMinDeltas.30-end,timeline.goldPerMinDeltas.20-30,timeline.csDiffPerMinDeltas.30-end,timeline.csDiffPerMinDeltas.20-30,timeline.xpDiffPerMinDeltas.30-end,timeline.xpDiffPerMinDeltas.20-30,timeline.damageTakenPerMinDeltas.30-end,timeline.damageTakenPerMinDeltas.20-30,timeline.damageTakenDiffPerMinDeltas.30-end,timeline.damageTakenDiffPerMinDeltas.20-30,highestAchievedSeasonTier
5,100,99,13,4,5,True,6655,3158,4628,3089,1026,0,2052,13,4,21,6,3,3,394,1,1,0,0,0,40196,36221,3238,736,0,22248,20844,667,736,372,1,4382,363,363,0,54,7751,5389,2306,55,12337,11700,0,1,15,0,206,16,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8128,1312,22,0,8126,1118,0,0,8138,30,0,0,8106,5,0,0,8210,20,0,0,8237,459,0,0,8100,8200,5008,5008,5002,5,DUO_SUPPORT,NONE,450,976,,0.8,,727.1,,586.4,,394.59999999999997,,0.6200000000000001,,20.159999999999968,,-211.8999999999998,,,,,,,,,,,,,,,,,,,
5,100,85,32,4,5,False,3157,4636,3020,4629,3089,4630,2052,13,10,19,3,2,4,400,4,0,0,0,0,90375,81496,7889,990,0,42502,40020,1586,895,693,1,16551,860,860,0,39,25028,13214,10086,1727,15783,14550,0,2,56,0,68,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8128,2045,29,0,8143,924,0,0,8138,30,0,0,8106,5,0,0,8313,0,0,0,8347,0,0,0,8100,8300,5008,5008,5002,5,DUO_SUPPORT,TOP,450,1479,2.3,2.4,1039.0,619.0,707.7,480.29999999999995,1205.4,496.6,,,,,,,,,,,,,,,,,,,,,,,,,
2,100,360,7,4,2,False,1054,6673,3006,6676,1036,1036,3363,3,6,5,0,1,0,523,0,0,0,0,0,98125,12226,81405,4494,380,6352,742,5526,84,2162,2,6923,2135,294,15,0,19449,9957,9323,168,10034,8700,0,0,166,0,5,14,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9,0,0,8009,794,0,0,9103,28,50,0,8014,126,0,0,8139,568,0,0,8135,1275,3,0,8000,8100,5005,5008,5002,2,DUO_CARRY,BOTTOM,420,1758,5.0,5.4,382.4,287.3,304.8,221.8,750.0,331.9,-1.75,-0.8999999999999999,-177.04999999999995,-26.64999999999999,205.20000000000002,80.19999999999996,0.0,0.0,7.0,3.0,,,,,,,,,,,,,,,
4,100,22,7,4,4,True,1055,6672,3006,3085,1053,1042,3363,3,1,14,2,1,1,846,0,0,0,0,0,105392,1158,90563,13671,291,12066,824,10174,1066,3095,3,4928,12385,3683,28,23,10397,4497,5807,92,9995,8575,2,2,159,8,491,13,1,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8008,1,30,0,8009,1759,0,0,9103,19,30,0,8014,208,0,0,8410,76,0,0,8304,11,1,5,8000,8300,5005,5008,5002,4,DUO_CARRY,BOTTOM,420,1527,6.0,7.7,443.1,296.6,402.5,261.9,516.8,262.3,-0.09999999999999964,0.8500000000000001,127.30000000000001,23.750000000000057,91.75,140.35,5.0,0.0,7.0,0.0,,,,,,,,,,,,,,,
10,200,157,32,4,10,False,6673,3006,3031,3072,3033,3065,2052,13,15,25,2,1,3,213,0,0,0,0,0,170957,7170,162672,1115,782,40055,1793,37711,550,8736,1,52950,719,719,0,32,44352,23751,19420,1180,18425,17200,1,0,110,0,84,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,2,0,1,8010,1118,0,0,9111,1371,380,0,9104,8,10,0,8014,1003,0,0,8139,1965,0,0,8135,4595,5,0,8000,8100,5005,5008,5002,10,DUO_SUPPORT,MIDDLE,450,1653,5.1,2.6,1242.5,789.8,700.5999999999999,523.0,2049.5,842.0999999999999,,,,,,,,,,,,,,,,,,,,,,,,,
10,200,110,54,4,10,True,3042,3158,6691,6694,0,0,3340,9,7,15,4,1,1,285,0,0,0,0,0,87493,10105,75542,1844,0,30240,7891,20743,1604,661,1,5454,3740,1402,11,28,16100,8755,7103,241,13281,10350,0,0,64,4,276,15,0,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9923,41,85,0,8126,784,0,0,8138,18,0,0,8106,5,0,0,8210,36,0,0,8237,588,0,0,8100,8200,5008,5008,5002,10,DUO,BOTTOM,1400,1406,2.7,2.9000000000000004,732.6,461.4,526.3,418.29999999999995,1003.4000000000001,342.2,-0.1499999999999999,-1.0000000000000002,-76.44999999999999,-52.69999999999996,-1098.9499999999998,-243.50000000000003,4.0,0.0,7.0,0.0,,,,,,,,,,,,,,,
9,200,517,54,4,9,True,3157,6656,4629,3158,3916,1026,3340,5,8,15,2,1,1,377,0,0,0,0,0,66702,61840,4861,0,0,20048,18261,1787,0,10320,1,21736,5572,2195,13,33,32473,6649,25026,797,11897,11400,0,0,45,8,224,16,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8010,471,0,0,8009,3524,0,0,9103,19,20,0,8014,482,0,0,8453,1378,131,0,8473,888,0,0,8000,8400,5008,5008,5002,9,DUO,BOTTOM,1400,1507,1.3,2.5999999999999996,694.3,440.70000000000005,495.3,387.9,1701.1,671.8,,,,,,,8.0,0.0,7.0,1.0,,,,,,,,,,,,,,,
7,200,126,32,4,7,False,3042,6692,3158,1036,0,0,2052,6,7,12,2,1,1,422,0,0,0,0,0,28920,3796,24328,795,0,11895,1661,9758,475,1577,1,7254,632,632,0,2,13213,8743,3842,626,8999,7400,0,0,25,0,25,15,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8128,522,11,0,8143,211,0,0,8138,18,0,0,8135,705,5,0,8210,11,0,0,8237,408,0,0,8100,8200,5008,5008,5002,7,DUO_SUPPORT,NONE,450,842,,1.9000000000000001,,848.1,,513.0,,450.29999999999995,,-0.23999999999999977,,-15.32000000000005,,-20.82000000000005,,,,,,,,,,,,,,,,,,,
10,200,103,32,4,10,True,3157,6656,4629,3020,3135,3089,2052,22,11,28,6,4,6,209,3,2,1,0,0,124881,83286,5907,35687,0,44873,30537,1171,13164,6731,1,13615,1292,1292,0,35,33302,20324,11484,1492,20202,21500,0,1,64,0,99,18,0,0,True,False,False,True,True,False,0,0,0,0,0,0,0,1,0,1,0,1,0,1,8128,3801,40,0,8126,1398,0,0,8138,30,0,0,8106,5,0,0,8210,37,0,0,8237,744,0,0,8100,8200,5008,5008,5002,10,DUO,MIDDLE,450,1555,2.3,2.1,1241.4,850.9,710.9000000000001,740.7,1546.8,822.7,,,,,,,,,,,,,,,,,,,,,,,,,
8,200,59,32,4,8,True,3111,6630,3053,6333,3067,3211,2052,7,12,33,2,1,1,124,0,0,0,0,0,41147,3363,36680,1103,0,23373,2613,20046,713,10477,1,34680,338,338,0,32,33190,17763,13642,1784,13251,12650,0,0,26,0,175,17,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,1,8010,228,0,0,9111,1137,400,0,9105,6,0,0,8014,541,0,0,8106,5,0,0,8143,689,0,0,8000,8100,5005,5008,5002,8,DUO_SUPPORT,NONE,450,1168,,1.7000000000000002,,682.5999999999999,,597.9,,1297.1999999999998,,0.24000000000000044,,37.5,,203.56000000000006,,,,,,,,,,,,,,,,,,,
2,100,121,32,4,2,False,3042,6691,6676,3158,3814,1036,2052,11,11,12,4,4,3,217,3,1,1,0,0,68915,1287,64448,3178,553,20577,1287,18985,303,5565,1,19226,0,0,0,17,25045,15956,7924,1164,14080,13300,0,0,49,0,292,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8128,884,16,0,8143,469,0,0,8138,18,0,0,8135,1629,5,0,8210,15,0,0,8237,553,0,0,8100,8200,5008,5008,5002,2,DUO_SUPPORT,TOP,450,1254,2.5,2.4000000000000004,1065.1,687.9,655.3,580.0,1440.4,803.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,200,103,32,4,10,False,3020,6656,4629,3089,4630,1026,2052,14,6,18,4,2,3,212,3,0,0,0,0,56289,35751,3811,16725,0,23181,17169,484,5527,4558,1,6115,0,0,0,19,20175,6473,12705,997,13793,13100,0,0,36,0,53,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1,8128,2001,26,0,8126,687,0,0,8138,30,0,0,8106,5,0,0,8210,22,0,0,8237,514,0,0,8100,8200,5008,5008,5002,10,DUO_SUPPORT,NONE,450,1023,,1.6,,749.4,,586.2,,670.2,,-0.8800000000000001,,7.380000000000052,,-154.92000000000007,,,,,,,,,,,,,,,,,,,
2,100,18,32,4,2,True,3006,6671,6676,3072,0,0,2052,9,6,5,3,2,2,274,1,0,0,0,0,42993,4719,38020,253,448,9718,1768,7696,253,3618,1,5262,2964,2964,0,1,15335,10068,5055,211,11741,11000,1,0,51,0,10,15,0,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9923,37,82,0,8139,904,0,0,8138,18,0,0,8135,1740,5,0,8009,958,0,0,9103,15,20,0,8100,8000,5005,5008,5002,2,DUO_SUPPORT,NONE,450,1020,,3.6,,644.2,,564.2,,612.4,,0.06000000000000005,,0.17999999999989313,,-114.86000000000004,,,,,,,,,,,,,,,,,,,
1,100,13,32,4,1,False,3040,6656,4629,1026,3020,0,2052,4,7,17,0,1,0,261,0,0,0,0,0,90018,83019,2614,4385,0,18892,18505,276,110,1400,1,9730,677,677,0,26,16902,8565,7803,532,11210,10850,0,0,69,0,57,17,0,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,1,0,0,1,8230,14,0,0,8275,14,0,0,8234,3916,0,0,8236,24,0,0,8410,34,0,0,8304,5,0,0,8200,8300,5008,5008,5002,1,DUO_SUPPORT,NONE,450,961,,3.1999999999999997,,736.7,,556.4,,641.0,,-0.17999999999999972,,4.780000000000086,,-80.09999999999997,,,,,,,,,,,,,,,,,,,
10,200,234,32,4,10,True,6632,3111,3123,3153,3053,0,2052,15,5,16,4,2,5,284,4,0,0,0,0,51077,7777,42675,625,0,31055,3253,27177,625,17086,1,22923,1560,1560,0,15,31274,20130,10445,698,14308,11500,1,0,32,0,42,17,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8005,2548,1418,1130,9111,1262,310,0,9104,7,50,0,8014,1138,0,0,8139,1090,0,0,8135,2924,5,0,8000,8100,5005,5008,5002,10,DUO_SUPPORT,NONE,450,1074,,1.2,,686.0,,576.9,,1040.6,,0.62,,12.319999999999993,,-195.2600000000001,,,,,,,,,,,,,,,,,,,
5,100,38,32,4,5,False,3157,6656,3040,3057,0,3020,2052,11,8,22,4,3,4,187,2,1,0,0,0,44001,39048,4552,400,0,18836,17426,1170,240,5354,1,16466,0,0,0,29,20691,8318,11340,1033,11702,11090,0,0,24,0,152,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8021,1900,0,0,8009,5602,0,0,9103,8,20,0,8014,544,0,0,8135,1620,5,0,8139,1117,0,0,8000,8100,5008,5008,5002,5,DUO_SUPPORT,NONE,450,927,,0.8999999999999999,,798.9,,674.3,,1036.9,,-0.24,,-64.54000000000013,,195.2800000000001,,,,,,,,,,,,,,,,,,,
9,200,104,32,4,9,True,3006,6671,6676,3072,3031,3133,2052,19,7,17,6,3,5,356,4,3,0,0,0,78211,3559,73761,890,585,23036,2924,19276,835,6086,1,13374,282,282,0,16,22512,11689,9673,1148,16816,15500,0,1,76,0,158,18,0,0,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,0,3,0,1,8008,2,0,0,9111,836,360,0,9104,7,20,0,8014,736,0,0,8135,3224,5,0,8139,1598,0,0,8000,8100,5005,5008,5002,9,DUO,MIDDLE,450,1253,3.3000000000000003,3.6999999999999997,1330.1,724.9,864.1,608.2,1594.3,562.7,,,,,,,,,,,,,,,,,,,,,,,,,
10,200,7,13,4,10,True,4636,3020,3089,4630,0,0,2052,14,3,14,9,3,3,397,3,1,0,0,0,26728,23341,3386,0,0,18155,17564,590,0,1492,1,3874,1551,1551,0,3,8553,5085,1467,2000,11129,9200,0,0,12,0,5,14,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,1,0,1,0,1,0,1,8128,1412,23,0,8143,598,0,0,8138,30,0,0,8106,5,0,0,8226,250,288,0,8237,377,0,0,8100,8200,5008,5008,5002,10,DUO_SUPPORT,NONE,450,828,,1.0,,778.0,,659.1,,379.59999999999997,,0.2200000000000002,,94.74000000000007,,-62.87999999999988,,,,,,,,,,,,,,,,,,,
5,100,142,13,4,5,False,6655,3020,3089,3165,3135,0,2052,10,6,18,3,2,3,276,1,0,0,0,0,99699,86328,8975,4395,0,32912,26361,2378,4173,5978,4,8546,665,665,0,29,18208,10709,7188,310,13315,13200,1,0,53,0,150,17,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,1,8128,1723,23,0,8126,786,0,0,8138,30,0,0,8135,4002,5,0,8226,250,739,0,8237,560,0,0,8100,8200,5008,5008,5002,5,DUO_SUPPORT,NONE,450,1125,,2.7,,754.7,,551.5,,650.7,,-0.11999999999999988,,9.78000000000003,,294.65999999999985,,,,,,,,,,,,,,,,,,,
5,100,106,32,4,5,False,3068,3143,3075,3047,3083,0,2052,4,11,27,2,2,1,315,1,0,0,0,0,54400,33690,19439,1270,33,20382,11892,7540,950,3820,5,65899,205,205,0,28,38807,11390,19495,7921,13484,12700,0,0,37,0,180,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8439,466,0,0,8463,1419,0,0,8429,64,25,13,8451,311,0,0,9111,1359,310,0,9105,7,10,0,8400,8000,5005,5008,5002,5,DUO,TOP,450,1354,0.5,2.8,1028.2,676.3,531.5999999999999,485.9,2074.5,737.2,,,,,,,,,,,,,,,,,,,,,,,,,
3,100,236,32,4,3,False,3070,6671,3006,1036,1037,1036,2052,3,5,10,0,1,0,258,0,0,0,0,0,36419,1695,34593,130,346,6099,884,5085,130,1413,1,3465,0,0,0,0,8472,5177,3246,48,8458,6475,0,0,50,0,0,12,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8005,477,306,171,8009,1420,0,0,9103,11,20,0,8014,198,0,0,8135,702,3,0,8139,565,0,0,8000,8100,5005,5008,5002,3,DUO,NONE,450,876,,4.6,,621.5,,523.3,,692.4,,0.0,,-46.31999999999999,,-84.48000000000002,,,,,,,,,,,,,,,,,,,
8,200,234,32,4,8,False,6672,3111,3072,3053,3124,6676,2052,21,11,13,6,4,5,495,7,2,1,0,0,134543,6899,122322,5320,664,44277,5054,37208,2014,19292,1,50943,284,284,0,14,55121,17009,33544,4567,22572,29600,0,1,65,0,55,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,0,1,0,1,8005,2113,1447,666,9111,1053,340,0,9104,12,0,0,8299,1049,0,0,8135,4143,5,0,8139,1442,0,0,8000,8100,5005,5008,5002,8,DUO_SUPPORT,MIDDLE,450,1970,1.5,0.7,1125.6999999999998,640.4,800.6,479.29999999999995,2042.9,525.4,,,,,,,,,,,,3.3,,1420.9,,567.5,,,,,,2155.7,,,
10,200,103,13,4,10,False,4629,6656,3020,3135,3916,1026,2052,9,5,27,4,1,2,388,0,0,0,0,0,57782,34679,5825,17277,0,32568,20136,1565,10866,3700,1,7941,848,848,0,48,17330,5657,8930,2742,12409,11650,0,0,27,0,101,17,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8128,1763,30,0,8143,327,0,0,8138,30,0,0,8106,5,0,0,8210,30,0,0,8226,250,853,0,8100,8200,5008,5008,5002,10,DUO_SUPPORT,NONE,450,1126,,1.4,,753.8,,574.7,,445.1,,0.14000000000000012,,57.32000000000005,,-262.52,,,,,,,,,,,,,,,,,,,
5,100,360,32,4,5,False,6673,3006,6676,1018,0,0,2052,8,7,8,3,2,3,177,2,0,0,0,0,47208,6240,37937,3030,351,15040,2308,12277,455,1682,1,6337,184,184,0,0,13348,5159,8014,173,9300,8200,0,0,36,0,0,13,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1,8010,300,0,0,8009,1190,0,0,9103,9,30,0,8014,460,0,0,8143,254,0,0,8135,1364,5,0,8000,8100,5005,5008,5002,5,DUO_SUPPORT,NONE,450,721,,2.5,,845.0,,610.3,,908.8,,-0.16000000000000003,,-148.0599999999999,,125.51999999999981,,,,,,,,,,,,,,,,,,,
8,200,50,32,4,8,True,3157,3020,6653,1026,1011,1052,2052,8,2,26,6,2,1,575,1,0,0,0,0,49188,42375,5278,1533,0,24110,21340,1235,1533,10365,1,8300,1312,1312,0,50,17873,11247,6549,76,10969,9185,1,0,33,0,155,16,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8128,1517,25,0,8126,1016,0,0,8138,30,0,0,8106,5,0,0,8275,12,0,0,8210,41,0,0,8100,8200,5008,5008,5002,8,DUO_SUPPORT,NONE,450,901,,2.1,,793.0,,595.8,,796.8,,0.08000000000000018,,13.460000000000036,,111.75999999999988,,,,,,,,,,,,,,,,,,,
3,100,164,54,4,3,False,6632,3111,3074,3053,3076,1028,3340,8,6,9,4,2,2,601,1,0,0,0,0,126688,5660,94525,26502,2,20556,5334,13021,2199,9613,1,26601,3770,3770,8,25,28161,13187,14057,916,13471,12000,1,0,89,11,131,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,1,1,0,0,4,1,1,8437,887,651,0,8446,994,0,0,8473,551,0,0,8242,85,0,0,9111,1182,340,0,9104,11,50,0,8400,8000,5005,5008,5002,3,DUO,TOP,1400,1364,2.7,4.9,649.2,709.9,593.6,521.6,1742.3,692.0,,,,,,,8.0,3.0,4.0,1.0,,,,,,,,,,,,,,,
10,200,150,54,4,10,False,6632,3047,3053,3075,1029,1029,3340,1,8,12,0,1,0,311,0,0,0,0,0,100574,14410,86094,69,15,18828,4786,13972,69,6545,1,28984,0,0,13,43,33126,3924,27262,1939,10928,10800,0,0,98,8,353,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8437,712,514,0,8446,0,0,0,8473,496,0,0,8451,185,0,0,8139,665,0,0,8135,1949,5,0,8400,8100,5005,5008,5002,10,DUO_CARRY,MIDDLE,1400,1518,3.6,4.0,662.6,487.0,435.7,285.20000000000005,1706.1,469.1,,,,,,,4.0,0.0,7.0,0.0,,,,,,,,,,,,,,,
5,100,92,32,4,5,False,3143,6630,3075,3047,1028,1033,2052,9,5,17,4,3,2,299,2,1,0,0,0,27067,1324,24853,889,24,10855,787,9177,889,6804,5,32492,1099,1099,0,16,18806,6384,8531,3890,12287,10650,0,0,31,0,24,17,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8439,394,0,0,8463,555,0,0,8429,57,23,13,8453,773,901,0,9111,1168,260,0,9105,7,10,0,8400,8000,5008,5008,5002,5,DUO_SUPPORT,NONE,450,1119,,2.0,,807.1,,604.9000000000001,,917.4000000000001,,0.10000000000000042,,33.740000000000066,,-46.620000000000005,,,,,,,,,,,,,,,,,,,
4,100,80,32,4,4,True,6692,3158,6676,3814,0,0,2052,13,4,8,5,4,3,378,2,1,1,0,0,39562,5046,33335,1180,519,16037,1051,13955,1030,3130,1,7057,1152,1152,0,8,11868,5385,6117,364,12950,10050,0,0,32,0,15,15,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,0,1,0,1,8128,1134,20,0,8126,395,0,0,8138,18,0,0,8135,1256,5,0,8237,427,0,0,8210,20,0,0,8100,8200,5008,5008,5002,4,DUO_SUPPORT,NONE,450,967,,1.2,,626.7,,530.6,,554.0,,-0.08000000000000018,,6.699999999999932,,-63.119999999999976,,,,,,,,,,,,,,,,,,,
10,200,517,32,4,10,True,2421,6656,4629,3158,0,0,2052,5,6,22,2,1,1,275,0,0,0,0,0,21765,19373,1847,545,0,11088,9988,555,545,4281,1,9295,194,194,0,18,16755,8833,6456,1465,9532,7900,0,0,16,0,103,15,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8010,246,0,0,8009,1938,0,0,9103,9,20,0,8014,355,0,0,8139,503,0,0,8135,572,5,0,8000,8100,5005,5008,5002,10,DUO_SUPPORT,NONE,450,876,,0.8,,744.7,,525.2,,909.2,,0.36,,37.96000000000009,,-48.92000000000007,,,,,,,,,,,,,,,,,,,
7,200,164,32,4,7,True,3111,6630,3065,3075,3053,1029,2052,19,6,26,5,2,5,234,2,0,0,0,0,53153,2864,41468,8820,22,29306,1644,22048,5613,14166,5,59155,528,528,0,29,37563,14730,20265,2567,16119,13400,0,0,31,0,80,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8439,912,0,0,8463,2371,0,0,8429,58,19,15,8451,281,0,0,9111,2856,450,0,9105,5,10,0,8400,8000,5005,5008,5002,7,DUO_SUPPORT,NONE,450,1143,,1.8,,992.0,,776.0999999999999,,1179.2,,-0.08000000000000007,,-6.480000000000075,,-65.25999999999982,,,,,,,,,,,,,,,,,,,
3,100,517,54,4,3,True,3157,6656,3158,4629,3165,1058,3340,14,6,4,5,2,3,413,2,0,0,0,0,88825,77851,7087,3886,0,26344,22874,3159,310,9225,1,18430,4758,4758,12,34,29491,11894,16961,635,16861,13500,4,0,77,8,246,16,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,1,0,1,0,2,0,1,8010,603,0,0,8009,3622,0,0,9104,11,30,0,8299,732,0,0,8242,67,0,0,8473,548,0,0,8000,8400,5008,5008,5002,3,NONE,JUNGLE,1400,1452,1.2,5.5,605.0,628.0,646.7,504.5,1506.3,441.6,,,,,,,8.0,0.0,7.0,0.0,,,,,,,,,,,,,,,
1,100,236,54,4,1,False,3006,6671,6694,3508,0,0,3340,4,6,5,0,1,0,277,0,0,0,0,0,101307,9580,85871,5855,1425,15864,2228,13636,0,4108,1,6885,9986,2504,7,3,17055,6169,10266,619,10668,10500,1,0,79,15,65,13,0,0,False,False,True,False,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8005,1412,731,681,8009,1187,0,0,9103,0,0,0,8014,289,0,0,8139,594,0,0,8135,1200,4,0,8000,8100,5005,5008,5002,1,DUO,BOTTOM,1400,1283,3.2,4.7,624.2,468.3,482.0,409.8,987.0999999999999,484.09999999999997,1.15,1.3,-95.09999999999991,-25.199999999999932,361.65,32.94999999999999,11.0,2.0,5.0,1.0,,,,,,,,,,,,,,,
8,200,13,54,4,8,True,3040,6656,3111,4629,3001,0,3340,3,5,18,2,1,1,410,0,0,0,0,0,114166,107726,5693,746,0,20205,18899,1071,234,2534,1,7272,5864,5572,13,32,22700,15110,4960,2628,13825,12700,2,0,72,34,110,15,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8230,17,0,0,8275,34,0,0,8210,5,0,0,8236,24,0,0,8347,0,0,0,8304,7,3,0,8200,8300,5008,5008,5002,8,DUO_CARRY,BOTTOM,1400,1413,2.6,2.6,699.9,449.70000000000005,509.2,448.8,1148.1999999999998,331.29999999999995,0.4999999999999999,-0.7999999999999998,27.19999999999999,24.099999999999994,-73.49999999999994,24.100000000000023,4.0,22.0,7.0,0.0,,,,,,,,,,,,,,,
9,200,266,32,4,9,False,3047,6630,3053,3076,6333,0,0,7,10,22,3,2,1,217,1,0,0,0,0,56772,211,55225,1335,2,23214,97,21972,1145,18186,1,46461,924,924,0,22,46237,28961,16821,454,12710,11400,0,0,48,0,172,17,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8010,731,0,0,9111,951,290,0,9103,7,20,0,8299,1050,0,0,8139,1477,0,0,8135,1768,5,0,8000,8100,5008,5008,5002,9,DUO,TOP,450,1211,2.5,2.3,946.5999999999999,694.3,515.0,589.8,2976.8,1315.1,,,,,,,,,,,,,,,,,,,,,,,,,
